YEAR,DOMINANT_SPECIES,AGE_GROUP,TYPE,AREA,UNIT
2017,pine,41...50,production,41.9,kha
2017,pine,51...60,production,66.7,kha
2017,pine,61...70,production,86.9,kha
2017,pine,71...80,production,76.1,kha
2017,pine,81...90,production,63.5,kha
2017,pine,91...100,production,42.3,kha
2017,pine,clearcut,production,13.5,kha
2017,pine,unknown,production,23.5,kha
2017,pine,...10,protected,0.8,kha
2017,pine,101...110,protected,12.0,kha
2017,pine,11...20,protected,2.1,kha
2017,pine,111...120,protected,7.4,kha
2017,pine,121...130,protected,6.1,kha
2017,pine,131...140,protected,7.2,kha
2017,pine,141...,protected,15.6,kha
2017,pine,21...30,protected,3.1,kha
2017,pine,31...40,protected,8.7,kha
2017,pine,41...50,protected,12.2,kha
2017,pine,51...60,protected,16.9,kha
2017,pine,61...70,protected,19.4,kha
2017,pine,71...80,protected,19.1,kha
2017,pine,81...90,protected,14.5,kha
2017,pine,91...100,protected,13.2,kha
2017,pine,clearcut,protected,0.4,kha
2017,pine,unknown,protected,1.4,kha
2017,spruce,...10,production,15.4,kha
2017,spruce,101...110,production,7.4,kha
2017,spruce,11...20,production,30.7,kha
2017,spruce,111...120,production,3.1,kha
2017,spruce,121...130,production,0.9,kha
2017,spruce,131...140,production,1.6,kha
2017,spruce,141...,production,0.8,kha
2017,spruce,21...30,production,25.9,kha
2017,spruce,31...40,production,46.1,kha
2017,spruce,41...50,production,55.2,kha
2017,spruce,51...60,production,34.2,kha
2017,spruce,61...70,production,35.9,kha
2017,spruce,71...80,production,33.1,kha
2017,spruce,81...90,production,21.3,kha
2017,spruce,91...100,production,13.1,kha
2017,spruce,clearcut,production,30.2,kha
2017,spruce,unknown,production,26.5,kha
2017,spruce,...10,protected,1.0,kha
2017,spruce,101...110,protected,2.6,kha
2017,spruce,11...20,protected,2.6,kha
2017,spruce,111...120,protected,2.9,kha
2017,spruce,121...130,protected,1.4,kha
2017,spruce,131...140,protected,1.0,kha
2017,spruce,141...,protected,1.4,kha
2017,spruce,21...30,protected,3.0,kha
2017,spruce,31...40,protected,5.6,kha
2017,spruce,41...50,protected,7.4,kha
2017,spruce,51...60,protected,4.8,kha
2017,spruce,61...70,protected,6.2,kha
2017,spruce,71...80,protected,5.6,kha
2017,spruce,81...90,protected,3.4,kha
2017,spruce,91...100,protected,4.0,kha
2017,spruce,clearcut,protected,1.7,kha
2017,spruce,unknown,protected,2.1,kha
2018,all,...10,production,163.4,kha
2018,all,101...110,production,35.4,kha
2018,all,11...20,production,204.6,kha
2018,all,111...120,production,22.0,kha
2018,all,121...130,production,9.8,kha
2018,all,131...140,production,10.1,kha
2018,all,141...,production,9.7,kha
2018,all,21...30,production,162.2,kha
2018,all,31...40,production,195.5,kha
2018,all,41...50,production,231.4,kha
2018,all,51...60,production,234.6,kha
2018,all,61...70,production,216.9,kha
2018,all,71...80,production,171.6,kha
2018,all,81...90,production,113.0,kha
2018,all,91...100,production,67.0,kha
2018,all,clearcut,production,76.4,kha
2018,all,unknown,production,99.9,kha
2018,all,...10,protected,4.4,kha
2018,all,101...110,protected,14.3,kha
2018,all,11...20,protected,9.8,kha
2018,all,111...120,protected,10.5,kha
2018,all,121...130,protected,7.1,kha
2018,all,131...140,protected,7.9,kha
2018,all,141...,protected,16.8,kha
2018,all,21...30,protected,13.6,kha
2018,all,31...40,protected,26.4,kha
2018,all,41...50,protected,33.8,kha
2018,all,51...60,protected,38.1,kha
2018,all,61...70,protected,40.9,kha
2018,all,71...80,protected,34.5,kha
2018,all,81...90,protected,23.8,kha
2018,all,91...100,protected,20.2,kha
2018,all,clearcut,protected,3.2,kha
2018,all,unknown,protected,2.7,kha
2018,aspen,...10,production,26.7,kha
2018,aspen,101...110,production,0.7,kha
2018,aspen,11...20,production,16.8,kha
2018,aspen,111...120,production,0.2,kha
2018,aspen,121...130,production,0.0,kha
2018,aspen,131...140,production,0.0,kha
2018,aspen,141...,production,0.0,kha
2018,aspen,21...30,production,6.8,kha
2018,aspen,31...40,production,5.7,kha
2018,aspen,41...50,production,10.7,kha
2018,aspen,51...60,production,17.4,kha
2018,aspen,61...70,production,15.1,kha
2018,aspen,71...80,production,8.0,kha
2018,aspen,81...90,production,4.1,kha
2018,aspen,91...100,production,1.1,kha
2018,aspen,clearcut,production,5.0,kha
2018,aspen,unknown,production,11.6,kha
2018,aspen,...10,protected,0.9,kha
2018,aspen,101...110,protected,0.2,kha
2018,aspen,11...20,protected,0.8,kha
2018,aspen,111...120,protected,0.0,kha
2018,aspen,121...130,protected,0.2,kha
2018,aspen,131...140,protected,0.0,kha
2018,aspen,141...,protected,0.0,kha
2018,aspen,21...30,protected,0.5,kha
2018,aspen,31...40,protected,0.5,kha
2018,aspen,41...50,protected,1.7,kha
2018,aspen,51...60,protected,3.9,kha
2018,aspen,61...70,protected,2.1,kha
2018,aspen,71...80,protected,3.3,kha
2018,aspen,81...90,protected,0.7,kha
2018,aspen,91...100,protected,0.8,kha
2018,aspen,clearcut,protected,0.1,kha
2018,aspen,unknown,protected,0.5,kha
2018,birch,...10,production,50.6,kha
2018,birch,101...110,production,1.3,kha
2018,birch,11...20,production,73.6,kha
2018,birch,111...120,production,0.5,kha
2018,birch,121...130,production,0.2,kha
2018,birch,131...140,production,0.2,kha
2018,birch,141...,production,0.0,kha
2018,birch,21...30,production,61.9,kha
2018,birch,31...40,production,68.0,kha
2018,birch,41...50,production,88.8,kha
2018,birch,51...60,production,90.9,kha
2018,birch,61...70,production,69.2,kha
2018,birch,71...80,production,40.5,kha
2018,birch,81...90,production,17.4,kha
2018,birch,91...100,production,5.7,kha
2018,birch,clearcut,production,20.1,kha
2018,birch,unknown,production,19.7,kha
2018,birch,...10,protected,1.1,kha
2018,birch,101...110,protected,0.5,kha
2018,birch,11...20,protected,3.5,kha
2018,birch,111...120,protected,0.6,kha
2018,birch,121...130,protected,0.1,kha
2018,birch,131...140,protected,0.1,kha
2018,birch,141...,protected,0.0,kha
2018,birch,21...30,protected,6.0,kha
2018,birch,31...40,protected,8.1,kha
2018,birch,41...50,protected,11.2,kha
2018,birch,51...60,protected,10.8,kha
2018,birch,61...70,protected,13.7,kha
2018,birch,71...80,protected,8.5,kha
2018,birch,81...90,protected,6.0,kha
2018,birch,91...100,protected,2.8,kha
2018,birch,clearcut,protected,1.1,kha
2018,birch,unknown,protected,0.7,kha
2018,black alder,...10,production,10.4,kha
2018,black alder,101...110,production,0.0,kha
2018,black alder,11...20,production,7.1,kha
2018,black alder,111...120,production,0.0,kha
2018,black alder,121...130,production,0.0,kha
2018,black alder,131...140,production,0.2,kha
2018,black alder,141...,production,0.0,kha
2018,black alder,21...30,production,3.7,kha
2018,black alder,31...40,production,6.8,kha
2018,black alder,41...50,production,10.7,kha
2018,black alder,51...60,production,10.8,kha
2018,black alder,61...70,production,8.0,kha
2018,black alder,71...80,production,6.1,kha
2018,black alder,81...90,production,1.6,kha
2018,black alder,91...100,production,0.9,kha
2018,black alder,clearcut,production,2.7,kha
2018,black alder,unknown,production,6.3,kha
2018,black alder,...10,protected,0.2,kha
2018,black alder,101...110,protected,0.1,kha
2018,black alder,11...20,protected,0.5,kha
2018,black alder,111...120,protected,0.4,kha
2018,black alder,121...130,protected,0.2,kha
2018,black alder,131...140,protected,0.0,kha
2018,black alder,141...,protected,0.0,kha
2018,black alder,21...30,protected,0.5,kha
2018,black alder,31...40,protected,2.3,kha
2018,black alder,41...50,protected,1.6,kha
2018,black alder,51...60,protected,2.8,kha
2018,black alder,61...70,protected,1.3,kha
2018,black alder,71...80,protected,1.9,kha
2018,black alder,81...90,protected,0.7,kha
2018,black alder,91...100,protected,0.8,kha
2018,black alder,clearcut,protected,0.1,kha
2018,black alder,unknown,protected,0.0,kha
2018,grey alder,...10,production,43.1,kha
2018,grey alder,101...110,production,0.0,kha
2018,grey alder,11...20,production,42.0,kha
2018,grey alder,111...120,production,0.0,kha
2018,grey alder,121...130,production,0.0,kha
2018,grey alder,131...140,production,0.0,kha
2018,grey alder,141...,production,0.0,kha
2018,grey alder,21...30,production,31.1,kha
2018,grey alder,31...40,production,34.7,kha
2018,grey alder,41...50,production,21.5,kha
2018,grey alder,51...60,production,15.0,kha
2018,grey alder,61...70,production,2.3,kha
2018,grey alder,71...80,production,0.1,kha
2018,grey alder,81...90,production,0.0,kha
2018,grey alder,91...100,production,0.0,kha
2018,grey alder,clearcut,production,4.4,kha
2018,grey alder,unknown,production,7.3,kha
2018,grey alder,...10,protected,0.6,kha
2018,grey alder,101...110,protected,0.0,kha
2018,grey alder,11...20,protected,1.4,kha
2018,grey alder,111...120,protected,0.0,kha
2018,grey alder,121...130,protected,0.0,kha
2018,grey alder,131...140,protected,0.0,kha
2018,grey alder,141...,protected,0.0,kha
2018,grey alder,21...30,protected,0.9,kha
2018,grey alder,31...40,protected,2.2,kha
2018,grey alder,41...50,protected,0.5,kha
2018,grey alder,51...60,protected,1.3,kha
2018,grey alder,61...70,protected,0.0,kha
2018,grey alder,71...80,protected,0.0,kha
2018,grey alder,81...90,protected,0.0,kha
2018,grey alder,91...100,protected,0.0,kha
2018,grey alder,clearcut,protected,0.2,kha
2018,grey alder,unknown,protected,0.0,kha
2018,other,...10,production,1.9,kha
2018,other,101...110,production,1.2,kha
2018,other,11...20,production,6.3,kha
2018,other,111...120,production,1.1,kha
2018,other,121...130,production,0.2,kha
2018,other,131...140,production,0.0,kha
2018,other,141...,production,0.2,kha
2018,other,21...30,production,3.9,kha
2018,other,31...40,production,2.8,kha
2018,other,41...50,production,3.5,kha
2018,other,51...60,production,2.6,kha
2018,other,61...70,production,2.2,kha
2018,other,71...80,production,1.7,kha
2018,other,81...90,production,1.6,kha
2018,other,91...100,production,2.0,kha
2018,other,clearcut,production,0.3,kha
2018,other,unknown,production,1.4,kha
2018,other,...10,protected,0.0,kha
2018,other,101...110,protected,0.0,kha
2018,other,11...20,protected,0.1,kha
2018,other,111...120,protected,0.2,kha
2018,other,121...130,protected,0.1,kha
2018,other,131...140,protected,0.0,kha
2018,other,141...,protected,0.4,kha
2018,other,21...30,protected,0.1,kha
2018,other,31...40,protected,0.3,kha
2018,other,41...50,protected,0.3,kha
2018,other,51...60,protected,0.5,kha
2018,other,61...70,protected,0.7,kha
2018,other,71...80,protected,0.6,kha
2018,other,81...90,protected,0.6,kha
2018,other,91...100,protected,0.2,kha
2018,other,clearcut,protected,0.0,kha
2018,other,unknown,protected,0.0,kha
2018,pine,...10,production,12.6,kha
2018,pine,101...110,production,25.5,kha
2018,pine,11...20,production,26.3,kha
2018,pine,111...120,production,16.3,kha
2018,pine,121...130,production,8.3,kha
2018,pine,131...140,production,8.2,kha
2018,pine,141...,production,8.7,kha
2018,pine,21...30,production,26.2,kha
2018,pine,31...40,production,31.3,kha
2018,pine,41...50,production,40.9,kha
2018,pine,51...60,production,63.6,kha
2018,pine,61...70,production,86.3,kha
2018,pine,71...80,production,79.4,kha
2018,pine,81...90,production,65.6,kha
2018,pine,91...100,production,44.6,kha
2018,pine,clearcut,production,15.4,kha
2018,pine,unknown,production,24.2,kha
2018,pine,...10,protected,0.6,kha
2018,pine,101...110,protected,10.8,kha
2018,pine,11...20,protected,1.7,kha
2018,pine,111...120,protected,7.2,kha
2018,pine,121...130,protected,5.3,kha
2018,pine,131...140,protected,6.5,kha
2018,pine,141...,protected,14.9,kha
2018,pine,21...30,protected,3.3,kha
2018,pine,31...40,protected,8.2,kha
2018,pine,41...50,protected,11.9,kha
2018,pine,51...60,protected,14.4,kha
2018,pine,61...70,protected,17.9,kha
2018,pine,71...80,protected,16.1,kha
2018,pine,81...90,protected,12.5,kha
2018,pine,91...100,protected,13.2,kha
2018,pine,clearcut,protected,0.4,kha
2018,pine,unknown,protected,0.9,kha
2018,spruce,...10,production,18.1,kha
2018,spruce,101...110,production,6.6,kha
2018,spruce,11...20,production,32.4,kha
2018,spruce,111...120,production,3.9,kha
2018,spruce,121...130,production,1.2,kha
2018,spruce,131...140,production,1.6,kha
2018,spruce,141...,production,0.8,kha
2018,spruce,21...30,production,28.5,kha
2018,spruce,31...40,production,46.3,kha
2018,spruce,41...50,production,55.4,kha
2018,spruce,51...60,production,34.3,kha
2018,spruce,61...70,production,33.8,kha
2018,spruce,71...80,production,35.8,kha
2018,spruce,81...90,production,22.9,kha
2018,spruce,91...100,production,12.6,kha
2018,spruce,clearcut,production,28.5,kha
2018,spruce,unknown,production,29.5,kha
2018,spruce,...10,protected,1.0,kha
2018,spruce,101...110,protected,2.7,kha
2018,spruce,11...20,protected,1.9,kha
2018,spruce,111...120,protected,2.1,kha
2018,spruce,121...130,protected,1.1,kha
2018,spruce,131...140,protected,1.2,kha
2018,spruce,141...,protected,1.4,kha
2018,spruce,21...30,protected,2.4,kha
2018,spruce,31...40,protected,4.7,kha
2018,spruce,41...50,protected,6.5,kha
2018,spruce,51...60,protected,4.5,kha
2018,spruce,61...70,protected,5.3,kha
2018,spruce,71...80,protected,4.2,kha
2018,spruce,81...90,protected,3.1,kha
2018,spruce,91...100,protected,2.5,kha
2018,spruce,clearcut,protected,1.4,kha
2018,spruce,unknown,protected,0.5,kha
2019,all,...10,production,167.3,kha
2019,all,101...110,production,33.8,kha
2019,all,11...20,production,203.2,kha
2019,all,111...120,production,23.8,kha
2019,all,121...130,production,11.5,kha
2019,all,131...140,production,9.9,kha
2019,all,141...,production,11.1,kha
2019,all,21...30,production,168.5,kha
2019,all,31...40,production,184.9,kha
2019,all,41...50,production,226.0,kha
2019,all,51...60,production,225.3,kha
2019,all,61...70,production,213.9,kha
2019,all,71...80,production,166.2,kha
2019,all,81...90,production,108.2,kha
2019,all,91...100,production,67.1,kha
2019,all,clearcut,production,79.1,kha
2019,all,unknown,production,104.7,kha
2019,all,...10,protected,4.5,kha
2019,all,101...110,protected,15.0,kha
2019,all,11...20,protected,11.1,kha
2019,all,111...120,protected,12.0,kha
2019,all,121...130,protected,8.0,kha
2019,all,131...140,protected,9.8,kha
2019,all,141...,protected,17.2,kha
2019,all,21...30,protected,15.6,kha
2019,all,31...40,protected,28.3,kha
2019,all,41...50,protected,32.4,kha
2019,all,51...60,protected,40.0,kha
2019,all,61...70,protected,42.4,kha
2019,all,71...80,protected,39.7,kha
2019,all,81...90,protected,26.3,kha
2019,all,91...100,protected,19.4,kha
2019,all,clearcut,protected,2.4,kha
2019,all,unknown,protected,4.5,kha
2019,aspen,...10,production,26.6,kha
2019,aspen,101...110,production,0.7,kha
2019,aspen,11...20,production,17.0,kha
2019,aspen,111...120,production,0.5,kha
2019,aspen,121...130,production,0.0,kha
2019,aspen,131...140,production,0.0,kha
2019,aspen,141...,production,0.0,kha
2019,aspen,21...30,production,7.8,kha
2019,aspen,31...40,production,5.5,kha
2019,aspen,41...50,production,11.3,kha
2019,aspen,51...60,production,19.0,kha
2019,aspen,61...70,production,13.0,kha
2019,aspen,71...80,production,7.7,kha
2019,aspen,81...90,production,3.9,kha
2019,aspen,91...100,production,1.6,kha
2019,aspen,clearcut,production,5.1,kha
2019,aspen,unknown,production,12.3,kha
2019,aspen,...10,protected,1.1,kha
2019,aspen,101...110,protected,0.3,kha
2019,aspen,11...20,protected,1.3,kha
2019,aspen,111...120,protected,0.1,kha
2019,aspen,121...130,protected,0.2,kha
2019,aspen,131...140,protected,0.0,kha
2019,aspen,141...,protected,0.0,kha
2019,aspen,21...30,protected,0.7,kha
2019,aspen,31...40,protected,0.6,kha
2019,aspen,41...50,protected,1.6,kha
2019,aspen,51...60,protected,3.3,kha
2019,aspen,61...70,protected,2.5,kha
2019,aspen,71...80,protected,3.4,kha
2019,aspen,81...90,protected,0.7,kha
2019,aspen,91...100,protected,0.6,kha
2019,aspen,clearcut,protected,0.0,kha
2019,aspen,unknown,protected,0.6,kha
2019,birch,...10,production,50.8,kha
2019,birch,101...110,production,1.6,kha
2019,birch,11...20,production,68.6,kha
2019,birch,111...120,production,0.5,kha
2019,birch,121...130,production,0.2,kha
2019,birch,131...140,production,0.2,kha
2019,birch,141...,production,0.0,kha
2019,birch,21...30,production,63.0,kha
2019,birch,31...40,production,63.2,kha
2019,birch,41...50,production,84.9,kha
2019,birch,51...60,production,84.1,kha
2019,birch,61...70,production,71.2,kha
2019,birch,71...80,production,40.2,kha
2019,birch,81...90,production,19.7,kha
2019,birch,91...100,production,6.3,kha
2019,birch,clearcut,production,22.5,kha
2019,birch,unknown,production,22.6,kha
2019,birch,...10,protected,1.3,kha
2019,birch,101...110,protected,0.7,kha
2019,birch,11...20,protected,3.6,kha
2019,birch,111...120,protected,0.8,kha
2019,birch,121...130,protected,0.1,kha
2019,birch,131...140,protected,0.1,kha
2019,birch,141...,protected,0.0,kha
2019,birch,21...30,protected,6.6,kha
2019,birch,31...40,protected,11.1,kha
2019,birch,41...50,protected,10.7,kha
2019,birch,51...60,protected,11.9,kha
2019,birch,61...70,protected,14.6,kha
2019,birch,71...80,protected,10.6,kha
2019,birch,81...90,protected,6.6,kha
2019,birch,91...100,protected,3.1,kha
2019,birch,clearcut,protected,0.8,kha
2019,birch,unknown,protected,0.9,kha
2019,black alder,...10,production,12.3,kha
2019,black alder,101...110,production,0.2,kha
2019,black alder,11...20,production,6.7,kha
2019,black alder,111...120,production,0.2,kha
2019,black alder,121...130,production,0.0,kha
2019,black alder,131...140,production,0.2,kha
2019,black alder,141...,production,0.0,kha
2019,black alder,21...30,production,4.1,kha
2019,black alder,31...40,production,6.8,kha
2019,black alder,41...50,production,9.9,kha
2019,black alder,51...60,production,11.2,kha
2019,black alder,61...70,production,7.9,kha
2019,black alder,71...80,production,6.1,kha
2019,black alder,81...90,production,1.4,kha
2019,black alder,91...100,production,0.8,kha
2019,black alder,clearcut,production,2.7,kha
2019,black alder,unknown,production,6.7,kha
2019,black alder,...10,protected,0.2,kha
2019,black alder,101...110,protected,0.1,kha
2019,black alder,11...20,protected,0.7,kha
2019,black alder,111...120,protected,0.2,kha
2019,black alder,121...130,protected,0.2,kha
2019,black alder,131...140,protected,0.0,kha
2019,black alder,141...,protected,0.0,kha
2019,black alder,21...30,protected,0.7,kha
2019,black alder,31...40,protected,2.5,kha
2019,black alder,41...50,protected,1.7,kha
2019,black alder,51...60,protected,2.9,kha
2019,black alder,61...70,protected,1.4,kha
2019,black alder,71...80,protected,1.8,kha
2019,black alder,81...90,protected,0.8,kha
2019,black alder,91...100,protected,0.8,kha
2019,black alder,clearcut,protected,0.1,kha
2019,black alder,unknown,protected,0.1,kha
2019,grey alder,...10,production,43.4,kha
2019,grey alder,101...110,production,0.0,kha
2019,grey alder,11...20,production,42.2,kha
2019,grey alder,111...120,production,0.0,kha
2019,grey alder,121...130,production,0.0,kha
2019,grey alder,131...140,production,0.0,kha
2019,grey alder,141...,production,0.0,kha
2019,grey alder,21...30,production,32.8,kha
2019,grey alder,31...40,production,31.3,kha
2019,grey alder,41...50,production,21.6,kha
2019,grey alder,51...60,production,14.0,kha
2019,grey alder,61...70,production,2.9,kha
2019,grey alder,71...80,production,0.2,kha
2019,grey alder,81...90,production,0.0,kha
2019,grey alder,91...100,production,0.0,kha
2019,grey alder,clearcut,production,4.9,kha
2019,grey alder,unknown,production,7.9,kha
2019,grey alder,...10,protected,0.6,kha
2019,grey alder,101...110,protected,0.0,kha
2019,grey alder,11...20,protected,1.6,kha
2019,grey alder,111...120,protected,0.0,kha
2019,grey alder,121...130,protected,0.0,kha
2019,grey alder,131...140,protected,0.0,kha
2019,grey alder,141...,protected,0.0,kha
2019,grey alder,21...30,protected,1.2,kha
2019,grey alder,31...40,protected,2.1,kha
2019,grey alder,41...50,protected,0.7,kha
2019,grey alder,51...60,protected,1.1,kha
2019,grey alder,61...70,protected,0.2,kha
2019,grey alder,71...80,protected,0.0,kha
2019,grey alder,81...90,protected,0.0,kha
2019,grey alder,91...100,protected,0.0,kha
2019,grey alder,clearcut,protected,0.0,kha
2019,grey alder,unknown,protected,0.1,kha
2019,other,...10,production,1.7,kha
2019,other,101...110,production,1.2,kha
2019,other,11...20,production,5.6,kha
2019,other,111...120,production,1.1,kha
2019,other,121...130,production,0.2,kha
2019,other,131...140,production,0.0,kha
2019,other,141...,production,0.2,kha
2019,other,21...30,production,5.3,kha
2019,other,31...40,production,2.5,kha
2019,other,41...50,production,2.7,kha
2019,other,51...60,production,2.5,kha
2019,other,61...70,production,2.1,kha
2019,other,71...80,production,1.4,kha
2019,other,81...90,production,1.3,kha
2019,other,91...100,production,2.0,kha
2019,other,clearcut,production,0.8,kha
2019,other,unknown,production,1.1,kha
2019,other,...10,protected,0.0,kha
2019,other,101...110,protected,0.4,kha
2019,other,11...20,protected,0.3,kha
2019,other,111...120,protected,0.1,kha
2019,other,121...130,protected,0.1,kha
2019,other,131...140,protected,0.0,kha
2019,other,141...,protected,0.4,kha
2019,other,21...30,protected,0.1,kha
2019,other,31...40,protected,0.1,kha
2019,other,41...50,protected,0.3,kha
2019,other,51...60,protected,0.5,kha
2019,other,61...70,protected,0.3,kha
2019,other,71...80,protected,0.4,kha
2019,other,81...90,protected,0.9,kha
2019,other,91...100,protected,0.3,kha
2019,other,clearcut,protected,0.0,kha
2019,other,unknown,protected,0.0,kha
2019,pine,...10,production,12.4,kha
2019,pine,101...110,production,23.8,kha
2019,pine,11...20,production,27.0,kha
2019,pine,111...120,production,17.5,kha
2019,pine,121...130,production,10.2,kha
2019,pine,131...140,production,7.9,kha
2019,pine,141...,production,9.8,kha
2019,pine,21...30,production,24.8,kha
2019,pine,31...40,production,31.7,kha
2019,pine,41...50,production,41.4,kha
2019,pine,51...60,production,60.3,kha
2019,pine,61...70,production,83.9,kha
2019,pine,71...80,production,78.7,kha
2019,pine,81...90,production,61.3,kha
2019,pine,91...100,production,44.4,kha
2019,pine,clearcut,production,16.1,kha
2019,pine,unknown,production,23.9,kha
2019,pine,...10,protected,0.4,kha
2019,pine,101...110,protected,11.2,kha
2019,pine,11...20,protected,1.8,kha
2019,pine,111...120,protected,8.1,kha
2019,pine,121...130,protected,6.2,kha
2019,pine,131...140,protected,7.7,kha
2019,pine,141...,protected,15.0,kha
2019,pine,21...30,protected,3.4,kha
2019,pine,31...40,protected,6.6,kha
2019,pine,41...50,protected,11.1,kha
2019,pine,51...60,protected,14.5,kha
2019,pine,61...70,protected,17.5,kha
2019,pine,71...80,protected,18.4,kha
2019,pine,81...90,protected,13.3,kha
2019,pine,91...100,protected,12.8,kha
2019,pine,clearcut,protected,0.4,kha
2019,pine,unknown,protected,1.4,kha
2019,spruce,...10,production,20.0,kha
2019,spruce,101...110,production,6.2,kha
2019,spruce,11...20,production,35.9,kha
2019,spruce,111...120,production,4.0,kha
2019,spruce,121...130,production,1.0,kha
2019,spruce,131...140,production,1.8,kha
2019,spruce,141...,production,1.1,kha
2019,spruce,21...30,production,30.7,kha
2019,spruce,31...40,production,43.9,kha
2019,spruce,41...50,production,54.2,kha
2019,spruce,51...60,production,34.2,kha
2019,spruce,61...70,production,32.9,kha
2019,spruce,71...80,production,32.0,kha
2019,spruce,81...90,production,20.6,kha
2019,spruce,91...100,production,12.0,kha
2019,spruce,clearcut,production,27.1,kha
2019,spruce,unknown,production,30.3,kha
2019,spruce,...10,protected,1.2,kha
2019,spruce,101...110,protected,2.4,kha
2019,spruce,11...20,protected,2.1,kha
2019,spruce,111...120,protected,2.8,kha
2019,spruce,121...130,protected,1.1,kha
2019,spruce,131...140,protected,1.8,kha
2019,spruce,141...,protected,1.8,kha
2019,spruce,21...30,protected,2.9,kha
2019,spruce,31...40,protected,5.2,kha
2019,spruce,41...50,protected,6.2,kha
2019,spruce,51...60,protected,5.9,kha
2019,spruce,61...70,protected,5.9,kha
2019,spruce,71...80,protected,4.9,kha
2019,spruce,81...90,protected,4.0,kha
2019,spruce,91...100,protected,1.8,kha
2019,spruce,clearcut,protected,1.0,kha
2019,spruce,unknown,protected,1.3,kha
2020,all,...10,production,172.0,kha
2020,all,101...110,production,33.8,kha
2020,all,11...20,production,202.4,kha
2020,all,111...120,production,23.6,kha
2020,all,121...130,production,11.3,kha
2020,all,131...140,production,10.0,kha
2020,all,141...,production,11.6,kha
2020,all,21...30,production,171.9,kha
2020,all,31...40,production,177.8,kha
2020,all,41...50,production,212.3,kha
2020,all,51...60,production,216.1,kha
2020,all,61...70,production,204.2,kha
2020,all,71...80,production,165.3,kha
2020,all,81...90,production,106.2,kha
2020,all,91...100,production,64.4,kha
2020,all,clearcut,production,85.3,kha
2020,all,unknown,production,111.6,kha
2020,all,...10,protected,5.9,kha
2020,all,101...110,protected,17.7,kha
2020,all,11...20,protected,10.8,kha
2020,all,111...120,protected,13.7,kha
2020,all,121...130,protected,9.3,kha
2020,all,131...140,protected,9.6,kha
2020,all,141...,protected,17.4,kha
2020,all,21...30,protected,17.6,kha
2020,all,31...40,protected,28.2,kha
2020,all,41...50,protected,32.2,kha
2020,all,51...60,protected,40.9,kha
2020,all,61...70,protected,42.1,kha
2020,all,71...80,protected,41.3,kha
2020,all,81...90,protected,29.1,kha
2020,all,91...100,protected,21.8,kha
2020,all,clearcut,protected,3.5,kha
2020,all,unknown,protected,4.4,kha
2020,aspen,...10,production,28.0,kha
2020,aspen,101...110,production,0.6,kha
2020,aspen,11...20,production,19.1,kha
2020,aspen,111...120,production,0.5,kha
2020,aspen,121...130,production,0.0,kha
2020,aspen,131...140,production,0.0,kha
2020,aspen,141...,production,0.0,kha
2020,aspen,21...30,production,8.5,kha
2020,aspen,31...40,production,4.1,kha
2020,aspen,41...50,production,10.2,kha
2020,aspen,51...60,production,16.9,kha
2020,aspen,61...70,production,14.0,kha
2020,aspen,71...80,production,8.8,kha
2020,aspen,81...90,production,5.0,kha
2020,aspen,91...100,production,1.4,kha
2020,aspen,clearcut,production,5.6,kha
2020,aspen,unknown,production,11.5,kha
2020,aspen,...10,protected,1.1,kha
2020,aspen,101...110,protected,0.3,kha
2020,aspen,11...20,protected,1.4,kha
2020,aspen,111...120,protected,0.1,kha
2020,aspen,121...130,protected,0.0,kha
2020,aspen,131...140,protected,0.0,kha
2020,aspen,141...,protected,0.0,kha
2020,aspen,21...30,protected,0.4,kha
2020,aspen,31...40,protected,0.7,kha
2020,aspen,41...50,protected,1.8,kha
2020,aspen,51...60,protected,3.2,kha
2020,aspen,61...70,protected,2.2,kha
2020,aspen,71...80,protected,3.5,kha
2020,aspen,81...90,protected,1.0,kha
2020,aspen,91...100,protected,0.7,kha
2020,aspen,clearcut,protected,0.0,kha
2020,aspen,unknown,protected,0.9,kha
2020,birch,...10,production,53.6,kha
2020,birch,101...110,production,1.9,kha
2020,birch,11...20,production,64.9,kha
2020,birch,111...120,production,0.5,kha
2020,birch,121...130,production,0.2,kha
2020,birch,131...140,production,0.0,kha
2020,birch,141...,production,0.0,kha
2020,birch,21...30,production,66.3,kha
2020,birch,31...40,production,62.4,kha
2020,birch,41...50,production,82.2,kha
2020,birch,51...60,production,80.4,kha
2020,birch,61...70,production,68.7,kha
2020,birch,71...80,production,39.0,kha
2020,birch,81...90,production,20.4,kha
2020,birch,91...100,production,6.0,kha
2020,birch,clearcut,production,26.8,kha
2020,birch,unknown,production,25.4,kha
2020,birch,...10,protected,1.9,kha
2020,birch,101...110,protected,1.9,kha
2020,birch,11...20,protected,3.3,kha
2020,birch,111...120,protected,0.8,kha
2020,birch,121...130,protected,0.3,kha
2020,birch,131...140,protected,0.0,kha
2020,birch,141...,protected,0.0,kha
2020,birch,21...30,protected,6.7,kha
2020,birch,31...40,protected,10.8,kha
2020,birch,41...50,protected,10.0,kha
2020,birch,51...60,protected,11.9,kha
2020,birch,61...70,protected,14.2,kha
2020,birch,71...80,protected,11.0,kha
2020,birch,81...90,protected,7.1,kha
2020,birch,91...100,protected,3.2,kha
2020,birch,clearcut,protected,0.8,kha
2020,birch,unknown,protected,1.4,kha
