Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;52,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;48,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;42,0
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;42,6
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;41,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;38,9
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;38,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;41,2
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;40,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;40,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;45,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;46,5
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;47,4
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;50,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;51,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;51,1
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;53,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;52,9
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;52,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;51,7
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;51,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;49,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;48,7
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;46,9
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;45,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;44,0
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;41,2
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;45,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;39,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;40,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;40,5
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;42,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;42,5
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;41,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;38,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;37,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;34,4
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;30,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;32,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;32,8
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;29,0
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;25,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;23,9
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;25,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27,8
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;28,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;30,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;33,6
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;34,4
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;33,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;35,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;34,9
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;36,1
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;24,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;26,9
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;26,0
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;24,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;24,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;23,5
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;22,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;20,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;20,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;18,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;16,9
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;17,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;21,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;23,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;28,6
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;30,9
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;32,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;34,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;33,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;34,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;38,0
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;37,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;37,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;39,1
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;39,1
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;41,4
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;1,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;4,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;4,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;4,5
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;4,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;7,0
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;7,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;8,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;9,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;9,8
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;8,3
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;8,2
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;8,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;8,8
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;9,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;12,3
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;14,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;14,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;16,4
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;19,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;21,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;21,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;23,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;24,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;26,6
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;28,4
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;26,6
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27,1
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;24,2
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;22,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;19,9
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;18,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;16,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;16,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;17,4
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;21,0
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;21,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;20,9
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;22,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;21,4
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;21,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;24,2
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27,3
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;26,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;28,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;30,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;31,6
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;35,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;43,3
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;47,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;50,7
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;56,8
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;22,7
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;20,4
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,3
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,1
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,7
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;25,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;24,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;25,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;24,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,2
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;22,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;24,5
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;30,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;31,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;29,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;28,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27,2
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;21,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;17,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;16,1
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;16,3
