Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;4,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,2
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,5
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,8
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,9
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;4,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;4,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,8
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,0
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,9
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;5,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;5,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;6,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;5,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;6,1
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;5,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,2
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,9
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,8
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;5,3
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,9
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;5,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;5,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;6,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;6,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;6,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;6,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;5,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,3
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;3,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,8
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;3,7
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;4,5
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;4,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;5,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;4,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;3,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,7
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,6
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,9
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,2
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,2
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,6
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,9
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,4
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,6
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,9
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,1
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,1
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,2
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,9
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;2,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,6
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,7
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,2
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,3
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,1
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;1,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,9
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
