Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;7...8;2019;Haab;Suht.viga           (± %);0,168062611
Kokku;5...6;2019;Haab;Suht.viga           (± %);0,164003838
Kokku;3...4;2019;Haab;Suht.viga           (± %);0,128316916
Kokku;   ...2;2019;Haab;Suht.viga           (± %);0,104874077
Kokku;Kokku;2019;Haab; Osakaal (%) ;1
Kokku;51...;2019;Haab; Osakaal (%) ;0,013131501
Kokku;49...50;2019;Haab; Osakaal (%) ;0,006752934
Kokku;47...48;2019;Haab; Osakaal (%) ;0,016712820
Kokku;45...46;2019;Haab; Osakaal (%) ;0,008018333
Kokku;43...44;2019;Haab; Osakaal (%) ;0,014552688
Kokku;41...42;2019;Haab; Osakaal (%) ;0,020702767
Kokku;39...40;2019;Haab; Osakaal (%) ;0,033848952
Kokku;37...38;2019;Haab; Osakaal (%) ;0,033568654
Kokku;35...36;2019;Haab; Osakaal (%) ;0,065048444
Kokku;33...34;2019;Haab; Osakaal (%) ;0,048675252
Kokku;31...32;2019;Haab; Osakaal (%) ;0,042214315
Kokku;29...30;2019;Haab; Osakaal (%) ;0,061038203
Kokku;27...28;2019;Haab; Osakaal (%) ;0,053618427
Kokku;25...26;2019;Haab; Osakaal (%) ;0,048998645
Kokku;23...24;2019;Haab; Osakaal (%) ;0,044746546
Kokku;21...22;2019;Haab; Osakaal (%) ;0,022900383
Kokku;19...20;2019;Haab; Osakaal (%) ;0,020294138
Kokku;17...18;2019;Haab; Osakaal (%) ;0,017428129
Kokku;15...16;2019;Haab; Osakaal (%) ;0,027818131
Kokku;13...14;2019;Haab; Osakaal (%) ;0,016712820
Kokku;11...12;2019;Haab; Osakaal (%) ;0,039224391
Kokku;9...10;2019;Haab; Osakaal (%) ;0,039460520
Kokku;7...8;2019;Haab; Osakaal (%) ;0,044806235
Kokku;5...6;2019;Haab; Osakaal (%) ;0,048806926
Kokku;3...4;2019;Haab; Osakaal (%) ;0,084418602
Kokku;   ...2;2019;Haab; Osakaal (%) ;0,126501244
Kokku;Kokku;2019;Haab;    Pindala      (tuh ha);131,031413050
Kokku;51...;2019;Haab;    Pindala      (tuh ha);1,720639179
Kokku;49...50;2019;Haab;    Pindala      (tuh ha);0,884846519
Kokku;47...48;2019;Haab;    Pindala      (tuh ha);2,189904409
Kokku;45...46;2019;Haab;    Pindala      (tuh ha);1,050653567
Kokku;43...44;2019;Haab;    Pindala      (tuh ha);1,906859265
Kokku;41...42;2019;Haab;    Pindala      (tuh ha);2,712712803
Kokku;39...40;2019;Haab;    Pindala      (tuh ha);4,435275969
Kokku;37...38;2019;Haab;    Pindala      (tuh ha);4,398548144
Kokku;35...36;2019;Haab;    Pindala      (tuh ha);8,523389521
Kokku;33...34;2019;Haab;    Pindala      (tuh ha);6,377987097
Kokku;31...32;2019;Haab;    Pindala      (tuh ha);5,531401337
Kokku;29...30;2019;Haab;    Pindala      (tuh ha);7,997921958
Kokku;27...28;2019;Haab;    Pindala      (tuh ha);7,025698253
Kokku;25...26;2019;Haab;    Pindala      (tuh ha);6,420361748
Kokku;23...24;2019;Haab;    Pindala      (tuh ha);5,863203139
Kokku;21...22;2019;Haab;    Pindala      (tuh ha);3,000669591
