Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;3,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;4,0
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;4,1
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;3,9
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;3,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;2,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;2,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;2,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;2,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;2,3
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;3,3
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;4,2
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;4,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;2,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;2,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;3,3
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;3,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;4,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;4,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;4,6
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;4,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;6,3
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;5,9
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;5,6
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;5,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;5,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;4,1
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;3,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;5,5
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;6,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;7,0
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;7,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;8,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;7,9
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;7,8
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;7,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;6,2
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;71...80;27.02.2025 13:21:59;6,8
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;3,6
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;6,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;5,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;5,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;5,3
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;6,9
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;6,6
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;7,0
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;8,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;10,0
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;9,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;10,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;10,6
