Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;125,7
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;122,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;122,6
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;122,1
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;124,5
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;126,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;126,0
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;125,7
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;126,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;121,8
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;114,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;110,9
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;111,3
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;105,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;106,2
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;110,3
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;112,4
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;109,1
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;107,1
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;101,7
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;96,0
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;92,3
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;90,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;90,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;90,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;142,6
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;132,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;137,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;134,1
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;136,8
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;135,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;137,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;130,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;129,7
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;125,1
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;128,6
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;129,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;131,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;126,2
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;123,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;111,4
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;103,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;97,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;101,1
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;100,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;95,6
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;92,2
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;87,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;78,1
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;73,8
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;126,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;111,5
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;114,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;107,1
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;104,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;96,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;95,2
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;86,7
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;84,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;80,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;76,5
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;75,4
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;77,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;80,7
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;80,1
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;81,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;80,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;79,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;79,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;76,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;74,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;73,2
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;72,6
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;71,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;71,4
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;53,4
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;56,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;53,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;57,5
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;58,4
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;54,7
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;53,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;54,8
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;51,4
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;48,1
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;54,9
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;57,4
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;56,8
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;58,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;61,3
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;60,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;61,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;63,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;66,0
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;67,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;69,6
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;73,0
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;74,9
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;79,6
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;84,5
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;33,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;45,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;48,1
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;53,4
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;53,4
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;59,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;58,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;58,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;56,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;55,6
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;52,7
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;53,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;53,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;58,7
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;63,0
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;71,4
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;76,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;77,2
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;78,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;77,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;72,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;68,2
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;68,4
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;60,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;59,4
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;66,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;53,5
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;45,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;47,2
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;48,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;46,9
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;48,7
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;52,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;55,8
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;61,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;60,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;62,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;65,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;59,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;53,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;52,2
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;51,2
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;49,0
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;50,8
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;51,7
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;52,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;55,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;58,9
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;62,8
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;67,8
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;16,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;18,7
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;21,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;23,1
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;26,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;27,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;30,2
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;28,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;27,6
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;24,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;23,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;18,5
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;18,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;18,3
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;17,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;17,3
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;18,0
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;18,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;19,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;20,4
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;23,5
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;26,8
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;27,4
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;25,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;25,3
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;13,9
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;18,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;23,2
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;25,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;24,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;24,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;22,7
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;20,0
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;16,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;17,5
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;16,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;16,7
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;16,6
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;19,2
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;18,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;20,3
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;19,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;20,8
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;18,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;21,2
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;23,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;27,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;28,3
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;32,6
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;33,2
