Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;11,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;13,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;21,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;24,4
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;24,1
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;25,1
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;24,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;25,5
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;24,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;23,9
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;23,1
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;23,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;21,3
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;22,9
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;23,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;21,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;19,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;16,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;15,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;15,1
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;15,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;17,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;19,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;16,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;16,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;14,8
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;12,5
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;25,8
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;27,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;26,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;27,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;26,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;23,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;21,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;20,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;17,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;16,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;17,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;17,5
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;18,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;17,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;16,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;14,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;13,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;12,3
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;12,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;10,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;11,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;10,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;8,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;6,8
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;7,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;14,3
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;9,8
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;12,0
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;12,6
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;13,1
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;12,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;12,4
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;11,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;10,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;8,9
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;8,4
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;7,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;6,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;3,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,5
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,8
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,2
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,3
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;7,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,6
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,7
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,8
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,9
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,5
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,6
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,5
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,3
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;7,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;8,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;10,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;11,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;11,8
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;5,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;3,9
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;3,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,4
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;5,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;6,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;7,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;8,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;10,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;10,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;12,1
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;13,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;13,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;15,9
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;16,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;16,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;17,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;19,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;17,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;17,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;18,9
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;4,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;10,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;8,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;9,5
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;12,5
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;15,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;14,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;17,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;18,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;21,5
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;20,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;21,8
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;22,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;22,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;19,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;23,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;25,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;26,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;27,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;26,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;26,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;28,0
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;28,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;28,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;31,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;13,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;8,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,4
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,5
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;7,8
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;6,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;7,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;12,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,2
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;12,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,8
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;0,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;0,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;0,6
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;2,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;2,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;2,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;2,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;4,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,0
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;4,2
