Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;71,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;72,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;70,4
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;66,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;69,2
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;71,2
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;68,7
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;65,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;68,3
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;61...70;27.02.2025 13:21:59;69,5
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;114,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;111,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;114,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;113,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;114,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;114,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;113,7
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;113,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;112,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;110,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;103,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;101,9
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;100,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;95,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;95,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;99,8
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;100,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;97,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;93,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;90,9
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;84,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;80,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;77,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;77,3
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;51...60;27.02.2025 13:21:59;77,5
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;133,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;124,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;130,9
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;127,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;129,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;128,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;129,4
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;122,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;119,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;115,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;117,5
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;119,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;119,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;114,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;112,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;101,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;92,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;86,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;89,6
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;88,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;84,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;82,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;75,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;67,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;41...50;27.02.2025 13:21:59;63,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;117,7
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;104,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;108,2
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;100,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;98,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;90,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;89,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;81,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;79,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;75,8
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;73,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;72,9
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;73,9
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;75,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;74,9
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;75,5
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;72,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;69,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;68,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;68,0
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;63,2
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;62,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;61,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;61,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;27.02.2025 13:21:59;61,3
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;53,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;54,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;52,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;55,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;55,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;51,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;50,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;51,7
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;48,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;46,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;51,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;55,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;54,6
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;56,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;58,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;56,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;57,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;57,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;60,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;61,9
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;63,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;66,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;67,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;71,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;27.02.2025 13:21:59;76,8
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;31,2
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;43,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;46,6
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;52,1
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;51,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;55,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;54,9
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;55,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;52,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;52,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;50,5
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;51,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;51,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;56,3
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;60,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;68,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;73,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;73,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;74,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;73,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;68,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;64,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;64,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;57,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;27.02.2025 13:21:59;56,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;60,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;47,3
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;41,1
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;43,6
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;45,1
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;44,7
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;47,4
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;51,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;54,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;59,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;58,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;60,8
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;62,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;57,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;52,2
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;51,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;49,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;47,9
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;49,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;50,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;50,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;53,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;56,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;60,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;27.02.2025 13:21:59;65,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;11,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;16,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;19,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;21,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;24,1
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;25,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;29,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;27,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;26,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;24,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;23,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;18,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;18,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;17,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;17,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;16,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;17,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;17,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;18,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;19,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;22,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;25,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;25,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;23,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27.02.2025 13:21:59;23,3
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;13,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;17,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;22,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;25,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;23,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;24,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;22,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;19,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;15,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;16,9
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;15,4
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;16,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;15,9
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;18,2
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;17,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;19,3
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;18,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;19,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;18,1
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;20,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;22,5
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;26,8
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;27,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;31,2
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27.02.2025 13:21:59;31,8
