Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;1,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;1,4
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;1,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;1,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,4
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,0
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;4,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,3
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,2
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,8
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,5
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;1,7
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;1,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;1,4
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;1,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,3
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,0
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,9
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,1
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,5
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,2
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,1
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,2
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;1,9
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;6,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;6,2
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;4,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;4,5
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;6,2
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;5,2
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;4,5
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;5,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;4,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,2
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,5
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,8
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,9
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;4,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,8
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,0
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,9
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;5,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;5,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;6,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;5,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;6,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,2
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,9
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,8
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;5,3
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,9
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;5,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;5,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;6,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;6,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;6,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;6,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;5,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,3
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;3,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,8
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;3,7
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;4,5
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;4,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;5,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;4,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;3,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,7
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,6
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,9
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,2
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,2
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,4
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,6
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,9
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,1
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,1
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,2
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,9
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;2,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,2
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,3
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,1
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;1,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,9
