Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;83,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;85,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;81,9
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;76,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;73,3
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;74,6
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;76,3
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;78,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;80,8
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;82,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;80,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;76,1
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;79,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;78,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;77,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;70,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;69,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;70,7
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;79,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;86,2
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;78,2
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;78,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;80,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;82,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;84,7
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;91,9
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;97,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;96,9
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;99,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;95,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;95,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;96,1
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;99,8
